abs_val,cagr_val,date_range,start_date,end_date
-0.9,-0.9,Sep-10 - Aug-11,2010-09-01,2011-08-31
-7.1,-7.1,Oct-10 - Sep-11,2010-10-01,2011-09-30
-2.29,-2.29,Nov-10 - Oct-11,2010-11-01,2011-10-31
-6.78,-6.78,Dec-10 - Nov-11,2010-12-01,2011-11-30
-12.76,-12.76,Jan-11 - Dec-11,2011-01-01,2011-12-31
0.9,0.9,Feb-11 - Jan-12,2011-02-01,2012-01-31
8.21,8.21,Mar-11 - Feb-12,2011-03-01,2012-02-29
0.57,0.57,Apr-11 - Mar-12,2011-04-01,2012-03-31
-0.85,-0.85,May-11 - Apr-12,2011-05-01,2012-04-30
-3.96,-3.96,Jun-11 - May-12,2011-06-01,2012-05-31
1.14,1.14,Jul-11 - Jun-12,2011-07-01,2012-06-30
2.1,2.1,Aug-11 - Jul-12,2011-08-01,2012-07-31
7.68,7.68,Sep-11 - Aug-12,2011-09-01,2012-08-31
16.82,16.82,Oct-11 - Sep-12,2011-10-01,2012-09-30
11.35,11.35,Nov-11 - Oct-12,2011-11-01,2012-10-31
22.97,22.97,Dec-11 - Nov-12,2011-12-01,2012-11-30
28.39,28.39,Jan-12 - Dec-12,2012-01-01,2012-12-31
19.7,19.7,Feb-12 - Jan-13,2012-02-01,2013-01-31
7.77,7.77,Mar-12 - Feb-13,2012-02-29,2013-02-28
7.66,7.66,Apr-12 - Mar-13,2012-04-01,2013-03-31
13.14,13.14,May-12 - Apr-13,2012-05-01,2013-04-30
20.12,20.12,Jun-12 - May-13,2012-06-01,2013-05-31
8.8,8.8,Jul-12 - Jun-13,2012-07-01,2013-06-30
9.24,9.24,Aug-12 - Jul-13,2012-08-01,2013-07-31
5.73,5.73,Sep-12 - Aug-13,2012-09-01,2013-08-31
1.75,1.75,Oct-12 - Sep-13,2012-10-01,2013-09-30
11.07,11.07,Nov-12 - Oct-13,2012-11-01,2013-10-31
3.89,3.89,Dec-12 - Nov-13,2012-12-01,2013-11-30
5.03,5.03,Jan-13 - Dec-13,2013-01-01,2013-12-31
-0.41,-0.41,Feb-13 - Jan-14,2013-02-01,2014-01-31
9.06,9.06,Mar-13 - Feb-14,2013-03-01,2014-02-28
16.26,16.26,Apr-13 - Mar-14,2013-04-01,2014-03-31
12.29,12.29,May-13 - Apr-14,2013-05-01,2014-04-30
22.19,22.19,Jun-13 - May-14,2013-06-01,2014-05-31
32.01,32.01,Jul-13 - Jun-14,2013-07-01,2014-06-30
31.77,31.77,Aug-13 - Jul-14,2013-08-01,2014-07-31
42.27,42.27,Sep-13 - Aug-14,2013-09-01,2014-08-31
38.25,38.25,Oct-13 - Sep-14,2013-10-01,2014-09-30
33.23,33.23,Nov-13 - Oct-14,2013-11-01,2014-10-31
41.9,41.9,Dec-13 - Nov-14,2013-12-01,2014-11-30
35.89,35.89,Jan-14 - Dec-14,2014-01-01,2014-12-31
50.75,50.75,Feb-14 - Jan-15,2014-02-01,2015-01-31
46.29,46.29,Mar-14 - Feb-15,2014-03-01,2015-02-28
35.22,35.22,Apr-14 - Mar-15,2014-04-01,2015-03-31
28.94,28.94,May-14 - Apr-15,2014-05-01,2015-04-30
20.77,20.77,Jun-14 - May-15,2014-06-01,2015-05-31
13.95,13.95,Jul-14 - Jun-15,2014-07-01,2015-06-30
18.34,18.34,Aug-14 - Jul-15,2014-08-01,2015-07-31
6.55,6.55,Sep-14 - Aug-15,2014-09-01,2015-08-31
5.89,5.89,Oct-14 - Sep-15,2014-10-01,2015-09-30
1.96,1.96,Nov-14 - Oct-15,2014-11-01,2015-10-31
-2.69,-2.69,Dec-14 - Nov-15,2014-12-01,2015-11-30
-0.47,-0.47,Jan-15 - Dec-15,2015-01-01,2015-12-31
-10.91,-10.91,Feb-15 - Jan-16,2015-02-01,2016-01-31
-17.97,-17.97,Mar-15 - Feb-16,2015-03-01,2016-02-29
-7.6,-7.6,Apr-15 - Mar-16,2015-04-01,2016-03-31
-2.5,-2.5,May-15 - Apr-16,2015-05-01,2016-04-30
-2.27,-2.27,Jun-15 - May-16,2015-06-01,2016-05-31
-0.11,-0.11,Jul-15 - Jun-16,2015-07-01,2016-06-30
1.42,1.42,Aug-15 - Jul-16,2015-08-01,2016-07-31
11.78,11.78,Sep-15 - Aug-16,2015-09-01,2016-08-31
10.6,10.6,Oct-15 - Sep-16,2015-10-01,2016-09-30
11.12,11.12,Nov-15 - Oct-16,2015-11-01,2016-10-31
4.18,4.18,Dec-15 - Nov-16,2015-12-01,2016-11-30
1.89,1.89,Jan-16 - Dec-16,2016-01-01,2016-12-31
13.67,13.67,Feb-16 - Jan-17,2016-02-01,2017-01-31
28.36,28.36,Mar-16 - Feb-17,2016-02-29,2017-02-28
19.84,19.84,Apr-16 - Mar-17,2016-04-01,2017-03-31
22.18,22.18,May-16 - Apr-17,2016-05-01,2017-04-30
20.85,20.85,Jun-16 - May-17,2016-06-01,2017-05-31
18.16,18.16,Jul-16 - Jun-17,2016-07-01,2017-06-30
17.44,17.44,Aug-16 - Jul-17,2016-08-01,2017-07-31
13.78,13.78,Sep-16 - Aug-17,2016-09-01,2017-08-31
13.51,13.51,Oct-16 - Sep-17,2016-10-01,2017-09-30
16.25,16.25,Nov-16 - Oct-17,2016-11-01,2017-10-31
24.89,24.89,Dec-16 - Nov-17,2016-12-01,2017-11-30
31.37,31.37,Jan-17 - Dec-17,2017-01-01,2017-12-31
26.99,26.99,Feb-17 - Jan-18,2017-02-01,2018-01-31
18.32,18.32,Mar-17 - Feb-18,2017-03-01,2018-02-28
11.11,11.11,Apr-17 - Mar-18,2017-04-01,2018-03-31
13.37,13.37,May-17 - Apr-18,2017-05-01,2018-04-30
11.63,11.63,Jun-17 - May-18,2017-06-01,2018-05-31
12.12,12.12,Jul-17 - Jun-18,2017-07-01,2018-06-30
13.38,13.38,Aug-17 - Jul-18,2017-08-01,2018-07-31
16.03,16.03,Sep-17 - Aug-18,2017-09-01,2018-08-31
8.87,8.87,Oct-17 - Sep-18,2017-10-01,2018-09-30
1.13,1.13,Nov-17 - Oct-18,2017-11-01,2018-10-31
5.89,5.89,Dec-17 - Nov-18,2017-12-01,2018-11-30
3.39,3.39,Jan-18 - Dec-18,2018-01-01,2018-12-31
0.47,0.47,Feb-18 - Jan-19,2018-02-01,2019-01-31
2.35,2.35,Mar-18 - Feb-19,2018-03-01,2019-02-28
12.4,12.4,Apr-18 - Mar-19,2018-04-01,2019-03-31
7.1,7.1,May-18 - Apr-19,2018-05-01,2019-04-30
9.9,9.9,Jun-18 - May-19,2018-06-01,2019-05-31
10.29,10.29,Jul-18 - Jun-19,2018-07-01,2019-06-30
-1.5,-1.5,Aug-18 - Jul-19,2018-08-01,2019-07-31
-4.01,-4.01,Sep-18 - Aug-19,2018-09-01,2019-08-31
9.6,9.6,Oct-18 - Sep-19,2018-10-01,2019-09-30
18.28,18.28,Nov-18 - Oct-19,2018-11-01,2019-10-31
14.71,14.71,Dec-18 - Nov-19,2018-12-01,2019-11-30
15.68,15.68,Jan-19 - Dec-19,2019-01-01,2019-12-31
17.36,17.36,Feb-19 - Jan-20,2019-02-01,2020-01-31
15.87,15.87,Mar-19 - Feb-20,2019-03-01,2020-02-29
-13.14,-13.14,Apr-19 - Mar-20,2019-04-01,2020-03-31
-2.49,-2.49,May-19 - Apr-20,2019-05-01,2020-04-30
-7.32,-7.32,Jun-19 - May-20,2019-06-01,2020-05-31
-1.37,-1.37,Jul-19 - Jun-20,2019-07-01,2020-06-30
9.88,9.88,Aug-19 - Jul-20,2019-08-01,2020-07-31
13.4,13.4,Sep-19 - Aug-20,2019-09-01,2020-08-31
6.65,6.65,Oct-19 - Sep-20,2019-10-01,2020-09-30
6.03,6.03,Nov-19 - Oct-20,2019-11-01,2020-10-31
15.62,15.62,Dec-19 - Nov-20,2019-12-01,2020-11-30
23.06,23.06,Jan-20 - Dec-20,2020-01-01,2020-12-31
18.9,18.9,Feb-20 - Jan-21,2020-02-01,2021-01-31
29.4,29.4,Mar-20 - Feb-21,2020-02-29,2021-02-28
63.61,63.61,Apr-20 - Mar-21,2020-04-01,2021-03-31
44.52,44.52,May-20 - Apr-21,2020-05-01,2021-04-30
56.64,56.64,Jun-20 - May-21,2020-06-01,2021-05-31
50.87,50.87,Jul-20 - Jun-21,2020-07-01,2021-06-30
44.17,44.17,Aug-20 - Jul-21,2020-08-01,2021-07-31
50.66,50.66,Sep-20 - Aug-21,2020-09-01,2021-08-31
53.58,53.58,Oct-20 - Sep-21,2020-10-01,2021-09-30
50.16,50.16,Nov-20 - Oct-21,2020-11-01,2021-10-31
31.15,31.15,Dec-20 - Nov-21,2020-12-01,2021-11-30
24.54,24.54,Jan-21 - Dec-21,2021-01-01,2021-12-31
26.65,26.65,Feb-21 - Jan-22,2021-02-01,2022-01-31
15.14,15.14,Mar-21 - Feb-22,2021-03-01,2022-02-28
15.76,15.76,Apr-21 - Mar-22,2021-04-01,2022-03-31
13.49,13.49,May-21 - Apr-22,2021-05-01,2022-04-30
4.59,4.59,Jun-21 - May-22,2021-06-01,2022-05-31
-2.61,-2.61,Jul-21 - Jun-22,2021-07-01,2022-06-30
4.08,4.08,Aug-21 - Jul-22,2021-08-01,2022-07-31
0.53,0.53,Sep-21 - Aug-22,2021-09-01,2022-08-31
-3.65,-3.65,Oct-21 - Sep-22,2021-10-01,2022-09-30
0.17,0.17,Nov-21 - Oct-22,2021-11-01,2022-10-31
6.52,6.52,Dec-21 - Nov-22,2021-12-01,2022-11-30
0.82,0.82,Jan-22 - Dec-22,2022-01-01,2022-12-31
-0.97,-0.97,Feb-22 - Jan-23,2022-02-01,2023-01-31
1.55,1.55,Mar-22 - Feb-23,2022-03-01,2023-02-28
-0.2,-0.2,Apr-22 - Mar-23,2022-04-01,2023-03-31
5.68,5.68,May-22 - Apr-23,2022-05-01,2023-04-30
12.51,12.51,Jun-22 - May-23,2022-06-01,2023-05-31
22.59,22.59,Jul-22 - Jun-23,2022-07-01,2023-06-30
16.15,16.15,Aug-22 - Jul-23,2022-08-01,2023-07-31
10.11,10.11,Sep-22 - Aug-23,2022-09-01,2023-08-31
15.24,15.24,Oct-22 - Sep-23,2022-10-01,2023-09-30
7.09,7.09,Nov-22 - Oct-23,2022-11-01,2023-10-31
10.2,10.2,Dec-22 - Nov-23,2022-12-01,2023-11-30
22.22,22.22,Jan-23 - Dec-23,2023-01-01,2023-12-31
25.95,25.95,Feb-23 - Jan-24,2023-02-01,2024-01-31
30.38,30.38,Mar-23 - Feb-24,2023-03-01,2024-02-29
33.21,33.21,Apr-23 - Mar-24,2023-04-01,2024-03-31
30.73,30.73,May-23 - Apr-24,2023-05-01,2024-04-30
27.2,27.2,Jun-23 - May-24,2023-06-01,2024-05-31
30.85,30.85,Jul-23 - Jun-24,2023-07-01,2024-06-30
32.44,32.44,Aug-23 - Jul-24,2023-08-01,2024-07-31
37.04,37.04,Sep-23 - Aug-24,2023-09-01,2024-08-31
38.02,38.02,Oct-23 - Sep-24,2023-10-01,2024-09-30
33.61,33.61,Nov-23 - Oct-24,2023-11-01,2024-10-31
27.82,27.82,Dec-23 - Nov-24,2023-12-01,2024-11-30
17.79,17.79,Jan-24 - Dec-24,2024-01-01,2024-12-31
13.97,13.97,Feb-24 - Jan-25,2024-02-01,2025-01-31
4.63,4.63,Mar-24 - Feb-25,2024-02-29,2025-02-28
8.94,8.94,Apr-24 - Mar-25,2024-04-01,2025-03-31
10.9,10.9,May-24 - Apr-25,2024-05-01,2025-04-30
12.08,12.08,Jun-24 - May-25,2024-06-01,2025-05-31
8.25,8.25,Jul-24 - Jun-25,2024-07-01,2025-06-30
1.87,1.87,Aug-24 - Jul-25,2024-08-01,2025-07-31
-1.4,-1.4,Sep-24 - Aug-25,2024-09-01,2025-08-31
-3.19,-3.19,Oct-24 - Sep-25,2024-10-01,2025-09-30
6.59,6.59,Nov-24 - Oct-25,2024-11-01,2025-10-31
7.08,7.08,Dec-24 - Nov-25,2024-12-01,2025-11-30
7.34,7.34,Jan-25 - Dec-25,2025-01-01,2025-12-31
6.94,6.94,Feb-25 - Jan-26,2025-02-01,2026-01-31
13.54,13.54,Mar-25 - Feb-26,2025-03-01,2026-02-28
-5.67,-5.67,Apr-25 - Mar-26,2025-04-01,2026-03-31
-1.43,-1.43,May-25 - Apr-26,2025-05-01,2026-04-30
