abs_val,cagr_val,date_range,start_date,end_date
4.36,4.36,Jun-17 - May-18,2017-06-01,2018-05-31
4.04,4.04,Jul-17 - Jun-18,2017-07-01,2018-06-30
5.56,5.56,Aug-17 - Jul-18,2017-08-01,2018-07-31
8.65,8.65,Sep-17 - Aug-18,2017-09-01,2018-08-31
1.38,1.38,Oct-17 - Sep-18,2017-10-01,2018-09-30
-7.03,-7.03,Nov-17 - Oct-18,2017-11-01,2018-10-31
-1.64,-1.64,Dec-17 - Nov-18,2017-12-01,2018-11-30
-5.06,-5.06,Jan-18 - Dec-18,2018-01-01,2018-12-31
-6.55,-6.55,Feb-18 - Jan-19,2018-02-01,2019-01-31
-4.37,-4.37,Mar-18 - Feb-19,2018-03-01,2019-02-28
5.7,5.7,Apr-18 - Mar-19,2018-04-01,2019-03-31
1.02,1.02,May-18 - Apr-19,2018-05-01,2019-04-30
4.84,4.84,Jun-18 - May-19,2018-06-01,2019-05-31
6.7,6.7,Jul-18 - Jun-19,2018-07-01,2019-06-30
-3.88,-3.88,Aug-18 - Jul-19,2018-08-01,2019-07-31
-6.15,-6.15,Sep-18 - Aug-19,2018-09-01,2019-08-31
4.86,4.86,Oct-18 - Sep-19,2018-10-01,2019-09-30
14.31,14.31,Nov-18 - Oct-19,2018-11-01,2019-10-31
10.18,10.18,Dec-18 - Nov-19,2018-12-01,2019-11-30
12.04,12.04,Jan-19 - Dec-19,2019-01-01,2019-12-31
10.46,10.46,Feb-19 - Jan-20,2019-02-01,2020-01-31
5.47,5.47,Mar-19 - Feb-20,2019-03-01,2020-02-29
-23.23,-23.23,Apr-19 - Mar-20,2019-04-01,2020-03-31
-13.38,-13.38,May-19 - Apr-20,2019-05-01,2020-04-30
-16.92,-16.92,Jun-19 - May-20,2019-06-01,2020-05-31
-10.74,-10.74,Jul-19 - Jun-20,2019-07-01,2020-06-30
0.77,0.77,Aug-19 - Jul-20,2019-08-01,2020-07-31
3.57,3.57,Sep-19 - Aug-20,2019-09-01,2020-08-31
-2.04,-2.04,Oct-19 - Sep-20,2019-10-01,2020-09-30
-1.97,-1.97,Nov-19 - Oct-20,2019-11-01,2020-10-31
7.55,7.55,Dec-19 - Nov-20,2019-12-01,2020-11-30
15.07,15.07,Jan-20 - Dec-20,2020-01-01,2020-12-31
14.12,14.12,Feb-20 - Jan-21,2020-02-01,2021-01-31
28.18,28.18,Mar-20 - Feb-21,2020-02-29,2021-02-28
65.13,65.13,Apr-20 - Mar-21,2020-04-01,2021-03-31
43.6,43.6,May-20 - Apr-21,2020-05-01,2021-04-30
57.95,57.95,Jun-20 - May-21,2020-06-01,2021-05-31
50.87,50.87,Jul-20 - Jun-21,2020-07-01,2021-06-30
43.23,43.23,Aug-20 - Jul-21,2020-08-01,2021-07-31
50.93,50.93,Sep-20 - Aug-21,2020-09-01,2021-08-31
57.81,57.81,Oct-20 - Sep-21,2020-10-01,2021-09-30
56.02,56.02,Nov-20 - Oct-21,2020-11-01,2021-10-31
36.17,36.17,Dec-20 - Nov-21,2020-12-01,2021-11-30
28.56,28.56,Jan-21 - Dec-21,2021-01-01,2021-12-31
28.58,28.58,Feb-21 - Jan-22,2021-02-01,2022-01-31
16.54,16.54,Mar-21 - Feb-22,2021-03-01,2022-02-28
18.99,18.99,Apr-21 - Mar-22,2021-04-01,2022-03-31
17.69,17.69,May-21 - Apr-22,2021-05-01,2022-04-30
6.48,6.48,Jun-21 - May-22,2021-06-01,2022-05-31
-0.68,-0.68,Jul-21 - Jun-22,2021-07-01,2022-06-30
6.66,6.66,Aug-21 - Jul-22,2021-08-01,2022-07-31
2.41,2.41,Sep-21 - Aug-22,2021-09-01,2022-08-31
-4.38,-4.38,Oct-21 - Sep-22,2021-10-01,2022-09-30
-1.87,-1.87,Nov-21 - Oct-22,2021-11-01,2022-10-31
