abs_val,cagr_val,date_range,start_date,end_date
20.82,20.82,Jun-09 - May-10,2009-06-01,2010-05-31
26.0,26.0,Jul-09 - Jun-10,2009-07-01,2010-06-30
21.13,21.13,Aug-09 - Jul-10,2009-08-01,2010-07-31
23.16,23.16,Sep-09 - Aug-10,2009-09-01,2010-08-31
20.27,20.27,Oct-09 - Sep-10,2009-10-01,2010-09-30
29.44,29.44,Nov-09 - Oct-10,2009-11-01,2010-10-31
18.63,18.63,Dec-09 - Nov-10,2009-12-01,2010-11-30
15.97,15.97,Jan-10 - Dec-10,2010-01-01,2010-12-31
11.34,11.34,Feb-10 - Jan-11,2010-02-01,2011-01-31
5.34,5.34,Mar-10 - Feb-11,2010-03-01,2011-02-28
8.52,8.52,Apr-10 - Mar-11,2010-04-01,2011-03-31
8.31,8.31,May-10 - Apr-11,2010-05-01,2011-04-30
11.49,11.49,Jun-10 - May-11,2010-06-01,2011-05-31
8.51,8.51,Jul-10 - Jun-11,2010-07-01,2011-06-30
2.7,2.7,Aug-10 - Jul-11,2010-08-01,2011-07-31
-5.96,-5.96,Sep-10 - Aug-11,2010-09-01,2011-08-31
-13.39,-13.39,Oct-10 - Sep-11,2010-10-01,2011-09-30
-10.79,-10.79,Nov-10 - Oct-11,2010-11-01,2011-10-31
-14.77,-14.77,Dec-10 - Nov-11,2010-12-01,2011-11-30
-18.58,-18.58,Jan-11 - Dec-11,2011-01-01,2011-12-31
-0.07,-0.07,Feb-11 - Jan-12,2011-02-01,2012-01-31
8.76,8.76,Mar-11 - Feb-12,2011-03-01,2012-02-29
-0.92,-0.92,Apr-11 - Mar-12,2011-04-01,2012-03-31
-1.06,-1.06,May-11 - Apr-12,2011-05-01,2012-04-30
-5.43,-5.43,Jun-11 - May-12,2011-06-01,2012-05-31
-1.87,-1.87,Jul-11 - Jun-12,2011-07-01,2012-06-30
-0.14,-0.14,Aug-11 - Jul-12,2011-08-01,2012-07-31
8.08,8.08,Sep-11 - Aug-12,2011-09-01,2012-08-31
17.69,17.69,Oct-11 - Sep-12,2011-10-01,2012-09-30
10.63,10.63,Nov-11 - Oct-12,2011-11-01,2012-10-31
24.96,24.96,Dec-11 - Nov-12,2011-12-01,2012-11-30
29.77,29.77,Jan-12 - Dec-12,2012-01-01,2012-12-31
17.69,17.69,Feb-12 - Jan-13,2012-02-01,2013-01-31
8.69,8.69,Mar-12 - Feb-13,2012-02-29,2013-02-28
10.06,10.06,Apr-12 - Mar-13,2012-04-01,2013-03-31
15.8,15.8,May-12 - Apr-13,2012-05-01,2013-04-30
25.82,25.82,Jun-12 - May-13,2012-06-01,2013-05-31
15.28,15.28,Jul-12 - Jun-13,2012-07-01,2013-06-30
13.88,13.88,Aug-12 - Jul-13,2012-08-01,2013-07-31
6.77,6.77,Sep-12 - Aug-13,2012-09-01,2013-08-31
4.58,4.58,Oct-12 - Sep-13,2012-10-01,2013-09-30
14.48,14.48,Nov-12 - Oct-13,2012-11-01,2013-10-31
8.0,8.0,Dec-12 - Nov-13,2012-12-01,2013-11-30
11.1,11.1,Jan-13 - Dec-13,2013-01-01,2013-12-31
5.07,5.07,Feb-13 - Jan-14,2013-02-01,2014-01-31
14.24,14.24,Mar-13 - Feb-14,2013-03-01,2014-02-28
16.99,16.99,Apr-13 - Mar-14,2013-04-01,2014-03-31
11.92,11.92,May-13 - Apr-14,2013-05-01,2014-04-30
18.86,18.86,Jun-13 - May-14,2013-06-01,2014-05-31
30.06,30.06,Jul-13 - Jun-14,2013-07-01,2014-06-30
36.37,36.37,Aug-13 - Jul-14,2013-08-01,2014-07-31
46.83,46.83,Sep-13 - Aug-14,2013-09-01,2014-08-31
44.19,44.19,Oct-13 - Sep-14,2013-10-01,2014-09-30
36.92,36.92,Nov-13 - Oct-14,2013-11-01,2014-10-31
44.57,44.57,Dec-13 - Nov-14,2013-12-01,2014-11-30
37.65,37.65,Jan-14 - Dec-14,2014-01-01,2014-12-31
53.15,53.15,Feb-14 - Jan-15,2014-02-01,2015-01-31
49.4,49.4,Mar-14 - Feb-15,2014-03-01,2015-02-28
44.24,44.24,Apr-14 - Mar-15,2014-04-01,2015-03-31
39.21,39.21,May-14 - Apr-15,2014-05-01,2015-04-30
33.23,33.23,Jun-14 - May-15,2014-06-01,2015-05-31
23.49,23.49,Jul-14 - Jun-15,2014-07-01,2015-06-30
23.05,23.05,Aug-14 - Jul-15,2014-08-01,2015-07-31
