abs_val,cagr_val,date_range,start_date,end_date
6.88,6.88,Jun-08 - May-09,2008-06-01,2009-05-31
18.63,18.63,Jul-08 - Jun-09,2008-07-01,2009-06-30
23.04,23.04,Aug-08 - Jul-09,2008-08-01,2009-07-31
23.27,23.27,Sep-08 - Aug-09,2008-09-01,2009-08-31
47.28,47.28,Oct-08 - Sep-09,2008-10-01,2009-09-30
78.96,78.96,Nov-08 - Oct-09,2008-11-01,2009-10-31
95.29,95.29,Dec-08 - Nov-09,2008-12-01,2009-11-30
91.19,91.19,Jan-09 - Dec-09,2009-01-01,2009-12-31
85.15,85.15,Feb-09 - Jan-10,2009-02-01,2010-01-31
91.5,91.5,Mar-09 - Feb-10,2009-03-01,2010-02-28
89.33,89.33,Apr-09 - Mar-10,2009-04-01,2010-03-31
65.25,65.25,May-09 - Apr-10,2009-05-01,2010-04-30
31.06,31.06,Jun-09 - May-10,2009-06-01,2010-05-31
36.62,36.62,Jul-09 - Jun-10,2009-07-01,2010-06-30
28.56,28.56,Aug-09 - Jul-10,2009-08-01,2010-07-31
28.57,28.57,Sep-09 - Aug-10,2009-09-01,2010-08-31
29.41,29.41,Oct-09 - Sep-10,2009-10-01,2010-09-30
38.65,38.65,Nov-09 - Oct-10,2009-11-01,2010-10-31
25.9,25.9,Dec-09 - Nov-10,2009-12-01,2010-11-30
27.07,27.07,Jan-10 - Dec-10,2010-01-01,2010-12-31
20.2,20.2,Feb-10 - Jan-11,2010-02-01,2011-01-31
16.03,16.03,Mar-10 - Feb-11,2010-03-01,2011-02-28
19.15,19.15,Apr-10 - Mar-11,2010-04-01,2011-03-31
17.06,17.06,May-10 - Apr-11,2010-05-01,2011-04-30
16.23,16.23,Jun-10 - May-11,2010-06-01,2011-05-31
13.47,13.47,Jul-10 - Jun-11,2010-07-01,2011-06-30
9.03,9.03,Aug-10 - Jul-11,2010-08-01,2011-07-31
-1.69,-1.69,Sep-10 - Aug-11,2010-09-01,2011-08-31
-10.05,-10.05,Oct-10 - Sep-11,2010-10-01,2011-09-30
-6.45,-6.45,Nov-10 - Oct-11,2010-11-01,2011-10-31
-10.47,-10.47,Dec-10 - Nov-11,2010-12-01,2011-11-30
-16.41,-16.41,Jan-11 - Dec-11,2011-01-01,2011-12-31
0.13,0.13,Feb-11 - Jan-12,2011-02-01,2012-01-31
7.78,7.78,Mar-11 - Feb-12,2011-03-01,2012-02-29
-3.66,-3.66,Apr-11 - Mar-12,2011-04-01,2012-03-31
-3.99,-3.99,May-11 - Apr-12,2011-05-01,2012-04-30
-6.61,-6.61,Jun-11 - May-12,2011-06-01,2012-05-31
-2.52,-2.52,Jul-11 - Jun-12,2011-07-01,2012-06-30
-2.3,-2.3,Aug-11 - Jul-12,2011-08-01,2012-07-31
7.34,7.34,Sep-11 - Aug-12,2011-09-01,2012-08-31
16.4,16.4,Oct-11 - Sep-12,2011-10-01,2012-09-30
7.88,7.88,Nov-11 - Oct-12,2011-11-01,2012-10-31
22.38,22.38,Dec-11 - Nov-12,2011-12-01,2012-11-30
26.79,26.79,Jan-12 - Dec-12,2012-01-01,2012-12-31
17.98,17.98,Feb-12 - Jan-13,2012-02-01,2013-01-31
7.4,7.4,Mar-12 - Feb-13,2012-02-29,2013-02-28
8.28,8.28,Apr-12 - Mar-13,2012-04-01,2013-03-31
13.94,13.94,May-12 - Apr-13,2012-05-01,2013-04-30
21.7,21.7,Jun-12 - May-13,2012-06-01,2013-05-31
10.76,10.76,Jul-12 - Jun-13,2012-07-01,2013-06-30
10.27,10.27,Aug-12 - Jul-13,2012-08-01,2013-07-31
8.07,8.07,Sep-12 - Aug-13,2012-09-01,2013-08-31
4.26,4.26,Oct-12 - Sep-13,2012-10-01,2013-09-30
15.65,15.65,Nov-12 - Oct-13,2012-11-01,2013-10-31
8.57,8.57,Dec-12 - Nov-13,2012-12-01,2013-11-30
10.21,10.21,Jan-13 - Dec-13,2013-01-01,2013-12-31
4.42,4.42,Feb-13 - Jan-14,2013-02-01,2014-01-31
13.45,13.45,Mar-13 - Feb-14,2013-03-01,2014-02-28
