abs_val,cagr_val,date_range,start_date,end_date
110.08,110.08,Feb-03 - Jan-04,2003-02-01,2004-01-31
117.21,117.21,Mar-03 - Feb-04,2003-03-01,2004-02-29
127.35,127.35,Apr-03 - Mar-04,2003-04-01,2004-03-31
131.94,131.94,May-03 - Apr-04,2003-05-01,2004-04-30
78.48,78.48,Jun-03 - May-04,2003-06-01,2004-05-31
68.33,68.33,Jul-03 - Jun-04,2003-07-01,2004-06-30
70.21,70.21,Aug-03 - Jul-04,2003-08-01,2004-07-31
52.58,52.58,Sep-03 - Aug-04,2003-09-01,2004-08-31
51.97,51.97,Oct-03 - Sep-04,2003-10-01,2004-09-30
31.1,31.1,Nov-03 - Oct-04,2003-11-01,2004-10-31
33.6,33.6,Dec-03 - Nov-04,2003-12-01,2004-11-30
25.28,25.28,Jan-04 - Dec-04,2004-01-01,2004-12-31
26.27,26.27,Feb-04 - Jan-05,2004-02-01,2005-01-31
25.12,25.12,Mar-04 - Feb-05,2004-02-29,2005-02-28
22.73,22.73,Apr-04 - Mar-05,2004-04-01,2005-03-31
11.91,11.91,May-04 - Apr-05,2004-05-01,2005-04-30
46.94,46.94,Jun-04 - May-05,2004-06-01,2005-05-31
44.86,44.86,Jul-04 - Jun-05,2004-07-01,2005-06-30
42.35,42.35,Aug-04 - Jul-05,2004-08-01,2005-07-31
43.26,43.26,Sep-04 - Aug-05,2004-09-01,2005-08-31
42.49,42.49,Oct-04 - Sep-05,2004-10-01,2005-09-30
34.08,34.08,Nov-04 - Oct-05,2004-11-01,2005-10-31
37.02,37.02,Dec-04 - Nov-05,2004-12-01,2005-11-30
31.22,31.22,Jan-05 - Dec-05,2005-01-01,2005-12-31
43.69,43.69,Feb-05 - Jan-06,2005-02-01,2006-01-31
40.22,40.22,Mar-05 - Feb-06,2005-03-01,2006-02-28
72.96,72.96,Apr-05 - Mar-06,2005-04-01,2006-03-31
113.13,113.13,May-05 - Apr-06,2005-05-01,2006-04-30
60.88,60.88,Jun-05 - May-06,2005-06-01,2006-05-31
54.33,54.33,Jul-05 - Jun-06,2005-07-01,2006-06-30
46.22,46.22,Aug-05 - Jul-06,2005-08-01,2006-07-31
50.57,50.57,Sep-05 - Aug-06,2005-09-01,2006-08-31
50.14,50.14,Oct-05 - Sep-06,2005-10-01,2006-09-30
65.94,65.94,Nov-05 - Oct-06,2005-11-01,2006-10-31
58.65,58.65,Dec-05 - Nov-06,2005-12-01,2006-11-30
49.01,49.01,Jan-06 - Dec-06,2006-01-01,2006-12-31
38.2,38.2,Feb-06 - Jan-07,2006-02-01,2007-01-31
27.76,27.76,Mar-06 - Feb-07,2006-03-01,2007-02-28
8.24,8.24,Apr-06 - Mar-07,2006-04-01,2007-03-31
0.82,0.82,May-06 - Apr-07,2006-05-01,2007-04-30
28.97,28.97,Jun-06 - May-07,2006-06-01,2007-05-31
35.3,35.3,Jul-06 - Jun-07,2006-07-01,2007-06-30
43.86,43.86,Aug-06 - Jul-07,2006-08-01,2007-07-31
33.05,33.05,Sep-06 - Aug-07,2006-09-01,2007-08-31
42.36,42.36,Oct-06 - Sep-07,2006-10-01,2007-09-30
62.62,62.62,Nov-06 - Oct-07,2006-11-01,2007-10-31
57.89,57.89,Dec-06 - Nov-07,2006-12-01,2007-11-30
67.15,67.15,Jan-07 - Dec-07,2007-01-01,2007-12-31
39.94,39.94,Feb-07 - Jan-08,2007-02-01,2008-01-31
52.08,52.08,Mar-07 - Feb-08,2007-03-01,2008-02-29
35.66,35.66,Apr-07 - Mar-08,2007-04-01,2008-03-31
