abs_val,cagr_val,date_range,start_date,end_date
25.61,25.61,Nov-96 - Oct-97,1996-11-01,1997-10-31
24.64,24.64,Dec-96 - Nov-97,1996-12-01,1997-11-30
21.79,21.79,Jan-97 - Dec-97,1997-01-01,1997-12-31
7.96,7.96,Feb-97 - Jan-98,1997-02-01,1998-01-31
17.08,17.08,Mar-97 - Feb-98,1997-03-01,1998-02-28
27.55,27.55,Apr-97 - Mar-98,1997-04-01,1998-03-31
29.53,29.53,May-97 - Apr-98,1997-05-01,1998-04-30
29.3,29.3,Jun-97 - May-98,1997-06-01,1998-05-31
1.51,1.51,Jul-97 - Jun-98,1997-07-01,1998-06-30
2.69,2.69,Aug-97 - Jul-98,1997-08-01,1998-07-31
4.85,4.85,Sep-97 - Aug-98,1997-09-01,1998-08-31
5.3,5.3,Oct-97 - Sep-98,1997-10-01,1998-09-30
2.9,2.9,Nov-97 - Oct-98,1997-11-01,1998-10-31
5.5,5.5,Dec-97 - Nov-98,1997-12-01,1998-11-30
11.71,11.71,Jan-98 - Dec-98,1998-01-01,1998-12-31
39.98,39.98,Feb-98 - Jan-99,1998-02-01,1999-01-31
23.91,23.91,Mar-98 - Feb-99,1998-03-01,1999-02-28
36.88,36.88,Apr-98 - Mar-99,1998-04-01,1999-03-31
12.42,12.42,May-98 - Apr-99,1998-05-01,1999-04-30
23.42,23.42,Jun-98 - May-99,1998-06-01,1999-05-31
40.08,40.08,Jul-98 - Jun-99,1998-07-01,1999-06-30
54.26,54.26,Aug-98 - Jul-99,1998-08-01,1999-07-31
76.93,76.93,Sep-98 - Aug-99,1998-09-01,1999-08-31
74.24,74.24,Oct-98 - Sep-99,1998-10-01,1999-09-30
65.0,65.0,Nov-98 - Oct-99,1998-11-01,1999-10-31
76.44,76.44,Dec-98 - Nov-99,1998-12-01,1999-11-30
85.17,85.17,Jan-99 - Dec-99,1999-01-01,1999-12-31
73.5,73.5,Feb-99 - Jan-00,1999-02-01,2000-01-31
88.74,88.74,Mar-99 - Feb-00,1999-03-01,2000-02-29
