abs_val,cagr_val,date_range,start_date,end_date
21.08,21.08,Sep-09 - Aug-10,2009-09-01,2010-08-31
22.87,22.87,Oct-09 - Sep-10,2009-10-01,2010-09-30
30.15,30.15,Nov-09 - Oct-10,2009-11-01,2010-10-31
17.96,17.96,Dec-09 - Nov-10,2009-12-01,2010-11-30
17.67,17.67,Jan-10 - Dec-10,2010-01-01,2010-12-31
11.33,11.33,Feb-10 - Jan-11,2010-02-01,2011-01-31
6.87,6.87,Mar-10 - Feb-11,2010-03-01,2011-02-28
9.0,9.0,Apr-10 - Mar-11,2010-04-01,2011-03-31
7.97,7.97,May-10 - Apr-11,2010-05-01,2011-04-30
7.12,7.12,Jun-10 - May-11,2010-06-01,2011-05-31
5.07,5.07,Jul-10 - Jun-11,2010-07-01,2011-06-30
1.68,1.68,Aug-10 - Jul-11,2010-08-01,2011-07-31
-7.34,-7.34,Sep-10 - Aug-11,2010-09-01,2011-08-31
-15.98,-15.98,Oct-10 - Sep-11,2010-10-01,2011-09-30
-11.54,-11.54,Nov-10 - Oct-11,2010-11-01,2011-10-31
-16.46,-16.46,Dec-10 - Nov-11,2010-12-01,2011-11-30
-21.92,-21.92,Jan-11 - Dec-11,2011-01-01,2011-12-31
-4.59,-4.59,Feb-11 - Jan-12,2011-02-01,2012-01-31
0.6,0.6,Mar-11 - Feb-12,2011-03-01,2012-02-29
-7.62,-7.62,Apr-11 - Mar-12,2011-04-01,2012-03-31
-8.03,-8.03,May-11 - Apr-12,2011-05-01,2012-04-30
-11.4,-11.4,Jun-11 - May-12,2011-06-01,2012-05-31
-7.07,-7.07,Jul-11 - Jun-12,2011-07-01,2012-06-30
-4.95,-4.95,Aug-11 - Jul-12,2011-08-01,2012-07-31
4.1,4.1,Sep-11 - Aug-12,2011-09-01,2012-08-31
12.2,12.2,Oct-11 - Sep-12,2011-10-01,2012-09-30
5.76,5.76,Nov-11 - Oct-12,2011-11-01,2012-10-31
20.63,20.63,Dec-11 - Nov-12,2011-12-01,2012-11-30
24.33,24.33,Jan-12 - Dec-12,2012-01-01,2012-12-31
16.78,16.78,Feb-12 - Jan-13,2012-02-01,2013-01-31
7.5,7.5,Mar-12 - Feb-13,2012-02-29,2013-02-28
8.76,8.76,Apr-12 - Mar-13,2012-04-01,2013-03-31
15.18,15.18,May-12 - Apr-13,2012-05-01,2013-04-30
23.89,23.89,Jun-12 - May-13,2012-06-01,2013-05-31
13.75,13.75,Jul-12 - Jun-13,2012-07-01,2013-06-30
11.03,11.03,Aug-12 - Jul-13,2012-08-01,2013-07-31
5.13,5.13,Sep-12 - Aug-13,2012-09-01,2013-08-31
2.24,2.24,Oct-12 - Sep-13,2012-10-01,2013-09-30
12.34,12.34,Nov-12 - Oct-13,2012-11-01,2013-10-31
5.75,5.75,Dec-12 - Nov-13,2012-12-01,2013-11-30
9.2,9.2,Jan-13 - Dec-13,2013-01-01,2013-12-31
2.84,2.84,Feb-13 - Jan-14,2013-02-01,2014-01-31
11.1,11.1,Mar-13 - Feb-14,2013-03-01,2014-02-28
17.61,17.61,Apr-13 - Mar-14,2013-04-01,2014-03-31
11.82,11.82,May-13 - Apr-14,2013-05-01,2014-04-30
18.01,18.01,Jun-13 - May-14,2013-06-01,2014-05-31
29.66,29.66,Jul-13 - Jun-14,2013-07-01,2014-06-30
37.4,37.4,Aug-13 - Jul-14,2013-08-01,2014-07-31
48.25,48.25,Sep-13 - Aug-14,2013-09-01,2014-08-31
46.44,46.44,Oct-13 - Sep-14,2013-10-01,2014-09-30
38.66,38.66,Nov-13 - Oct-14,2013-11-01,2014-10-31
45.83,45.83,Dec-13 - Nov-14,2013-12-01,2014-11-30
39.52,39.52,Jan-14 - Dec-14,2014-01-01,2014-12-31
53.42,53.42,Feb-14 - Jan-15,2014-02-01,2015-01-31
53.18,53.18,Mar-14 - Feb-15,2014-03-01,2015-02-28
43.52,43.52,Apr-14 - Mar-15,2014-04-01,2015-03-31
37.33,37.33,May-14 - Apr-15,2014-05-01,2015-04-30
34.01,34.01,Jun-14 - May-15,2014-06-01,2015-05-31
23.05,23.05,Jul-14 - Jun-15,2014-07-01,2015-06-30
23.23,23.23,Aug-14 - Jul-15,2014-08-01,2015-07-31
12.02,12.02,Sep-14 - Aug-15,2014-09-01,2015-08-31
9.56,9.56,Oct-14 - Sep-15,2014-10-01,2015-09-30
6.33,6.33,Nov-14 - Oct-15,2014-11-01,2015-10-31
1.44,1.44,Dec-14 - Nov-15,2014-12-01,2015-11-30
4.57,4.57,Jan-15 - Dec-15,2015-01-01,2015-12-31
-6.36,-6.36,Feb-15 - Jan-16,2015-02-01,2016-01-31
-15.28,-15.28,Mar-15 - Feb-16,2015-03-01,2016-02-29
-6.74,-6.74,Apr-15 - Mar-16,2015-04-01,2016-03-31
-0.1,-0.1,May-15 - Apr-16,2015-05-01,2016-04-30
0.09,0.09,Jun-15 - May-16,2015-06-01,2016-05-31
2.62,2.62,Jul-15 - Jun-16,2015-07-01,2016-06-30
3.7,3.7,Aug-15 - Jul-16,2015-08-01,2016-07-31
13.23,13.23,Sep-15 - Aug-16,2015-09-01,2016-08-31
10.67,10.67,Oct-15 - Sep-16,2015-10-01,2016-09-30
9.68,9.68,Nov-15 - Oct-16,2015-11-01,2016-10-31
5.0,5.0,Dec-15 - Nov-16,2015-12-01,2016-11-30
2.77,2.77,Jan-16 - Dec-16,2016-01-01,2016-12-31
12.51,12.51,Feb-16 - Jan-17,2016-02-01,2017-01-31
24.92,24.92,Mar-16 - Feb-17,2016-02-29,2017-02-28
18.16,18.16,Apr-16 - Mar-17,2016-04-01,2017-03-31
17.98,17.98,May-16 - Apr-17,2016-05-01,2017-04-30
17.04,17.04,Jun-16 - May-17,2016-06-01,2017-05-31
14.82,14.82,Jul-16 - Jun-17,2016-07-01,2017-06-30
15.95,15.95,Aug-16 - Jul-17,2016-08-01,2017-07-31
10.99,10.99,Sep-16 - Aug-17,2016-09-01,2017-08-31
11.89,11.89,Oct-16 - Sep-17,2016-10-01,2017-09-30
16.41,16.41,Nov-16 - Oct-17,2016-11-01,2017-10-31
23.3,23.3,Dec-16 - Nov-17,2016-12-01,2017-11-30
28.34,28.34,Jan-17 - Dec-17,2017-01-01,2017-12-31
27.74,27.74,Feb-17 - Jan-18,2017-02-01,2018-01-31
19.11,19.11,Mar-17 - Feb-18,2017-03-01,2018-02-28
12.87,12.87,Apr-17 - Mar-18,2017-04-01,2018-03-31
16.7,16.7,May-17 - Apr-18,2017-05-01,2018-04-30
11.5,11.5,Jun-17 - May-18,2017-06-01,2018-05-31
11.0,11.0,Jul-17 - Jun-18,2017-07-01,2018-06-30
12.22,12.22,Aug-17 - Jul-18,2017-08-01,2018-07-31
14.81,14.81,Sep-17 - Aug-18,2017-09-01,2018-08-31
6.61,6.61,Oct-17 - Sep-18,2017-10-01,2018-09-30
-2.01,-2.01,Nov-17 - Oct-18,2017-11-01,2018-10-31
2.88,2.88,Dec-17 - Nov-18,2017-12-01,2018-11-30
-0.44,-0.44,Jan-18 - Dec-18,2018-01-01,2018-12-31
-4.69,-4.69,Feb-18 - Jan-19,2018-02-01,2019-01-31
-0.04,-0.04,Mar-18 - Feb-19,2018-03-01,2019-02-28
8.16,8.16,Apr-18 - Mar-19,2018-04-01,2019-03-31
3.62,3.62,May-18 - Apr-19,2018-05-01,2019-04-30
5.1,5.1,Jun-18 - May-19,2018-06-01,2019-05-31
5.39,5.39,Jul-18 - Jun-19,2018-07-01,2019-06-30
-5.68,-5.68,Aug-18 - Jul-19,2018-08-01,2019-07-31
-6.18,-6.18,Sep-18 - Aug-19,2018-09-01,2019-08-31
4.95,4.95,Oct-18 - Sep-19,2018-10-01,2019-09-30
12.72,12.72,Nov-18 - Oct-19,2018-11-01,2019-10-31
8.76,8.76,Dec-18 - Nov-19,2018-12-01,2019-11-30
10.5,10.5,Jan-19 - Dec-19,2019-01-01,2019-12-31
11.43,11.43,Feb-19 - Jan-20,2019-02-01,2020-01-31
7.69,7.69,Mar-19 - Feb-20,2019-03-01,2020-02-29
-23.17,-23.17,Apr-19 - Mar-20,2019-04-01,2020-03-31
-11.56,-11.56,May-19 - Apr-20,2019-05-01,2020-04-30
-13.91,-13.91,Jun-19 - May-20,2019-06-01,2020-05-31
-8.47,-8.47,Jul-19 - Jun-20,2019-07-01,2020-06-30
3.59,3.59,Aug-19 - Jul-20,2019-08-01,2020-07-31
4.45,4.45,Sep-19 - Aug-20,2019-09-01,2020-08-31
2.04,2.04,Oct-19 - Sep-20,2019-10-01,2020-09-30
1.27,1.27,Nov-19 - Oct-20,2019-11-01,2020-10-31
7.95,7.95,Dec-19 - Nov-20,2019-12-01,2020-11-30
14.05,14.05,Jan-20 - Dec-20,2020-01-01,2020-12-31
10.45,10.45,Feb-20 - Jan-21,2020-02-01,2021-01-31
21.36,21.36,Mar-20 - Feb-21,2020-02-29,2021-02-28
59.8,59.8,Apr-20 - Mar-21,2020-04-01,2021-03-31
39.65,39.65,May-20 - Apr-21,2020-05-01,2021-04-30
53.58,53.58,Jun-20 - May-21,2020-06-01,2021-05-31
47.26,47.26,Jul-20 - Jun-21,2020-07-01,2021-06-30
43.36,43.36,Aug-20 - Jul-21,2020-08-01,2021-07-31
50.07,50.07,Sep-20 - Aug-21,2020-09-01,2021-08-31
53.33,53.33,Oct-20 - Sep-21,2020-10-01,2021-09-30
54.3,54.3,Nov-20 - Oct-21,2020-11-01,2021-10-31
38.53,38.53,Dec-20 - Nov-21,2020-12-01,2021-11-30
32.53,32.53,Jan-21 - Dec-21,2021-01-01,2021-12-31
35.67,35.67,Feb-21 - Jan-22,2021-02-01,2022-01-31
21.25,21.25,Mar-21 - Feb-22,2021-03-01,2022-02-28
24.36,24.36,Apr-21 - Mar-22,2021-04-01,2022-03-31
19.23,19.23,May-21 - Apr-22,2021-05-01,2022-04-30
6.77,6.77,Jun-21 - May-22,2021-06-01,2022-05-31
0.05,0.05,Jul-21 - Jun-22,2021-07-01,2022-06-30
4.13,4.13,Aug-21 - Jul-22,2021-08-01,2022-07-31
2.12,2.12,Sep-21 - Aug-22,2021-09-01,2022-08-31
-3.91,-3.91,Oct-21 - Sep-22,2021-10-01,2022-09-30
-2.61,-2.61,Nov-21 - Oct-22,2021-11-01,2022-10-31
2.65,2.65,Dec-21 - Nov-22,2021-12-01,2022-11-30
-2.99,-2.99,Jan-22 - Dec-22,2022-01-01,2022-12-31
-6.58,-6.58,Feb-22 - Jan-23,2022-02-01,2023-01-31
-1.56,-1.56,Mar-22 - Feb-23,2022-03-01,2023-02-28
-3.87,-3.87,Apr-22 - Mar-23,2022-04-01,2023-03-31
2.61,2.61,May-22 - Apr-23,2022-05-01,2023-04-30
11.92,11.92,Jun-22 - May-23,2022-06-01,2023-05-31
23.67,23.67,Jul-22 - Jun-23,2022-07-01,2023-06-30
16.22,16.22,Aug-22 - Jul-23,2022-08-01,2023-07-31
10.76,10.76,Sep-22 - Aug-23,2022-09-01,2023-08-31
16.14,16.14,Oct-22 - Sep-23,2022-10-01,2023-09-30
9.15,9.15,Nov-22 - Oct-23,2022-11-01,2023-10-31
13.38,13.38,Dec-22 - Nov-23,2022-12-01,2023-11-30
27.79,27.79,Jan-23 - Dec-23,2023-01-01,2023-12-31
33.81,33.81,Feb-23 - Jan-24,2023-02-01,2024-01-31
37.48,37.48,Mar-23 - Feb-24,2023-03-01,2024-02-29
39.31,39.31,Apr-23 - Mar-24,2023-04-01,2024-03-31
40.07,40.07,May-23 - Apr-24,2023-05-01,2024-04-30
33.64,33.64,Jun-23 - May-24,2023-06-01,2024-05-31
36.78,36.78,Jul-23 - Jun-24,2023-07-01,2024-06-30
38.51,38.51,Aug-23 - Jul-24,2023-08-01,2024-07-31
43.05,43.05,Sep-23 - Aug-24,2023-09-01,2024-08-31
43.41,43.41,Oct-23 - Sep-24,2023-10-01,2024-09-30
38.46,38.46,Nov-23 - Oct-24,2023-11-01,2024-10-31
32.24,32.24,Dec-23 - Nov-24,2023-12-01,2024-11-30
20.0,20.0,Jan-24 - Dec-24,2024-01-01,2024-12-31
13.24,13.24,Feb-24 - Jan-25,2024-02-01,2025-01-31
1.14,1.14,Mar-24 - Feb-25,2024-02-29,2025-02-28
7.31,7.31,Apr-24 - Mar-25,2024-04-01,2025-03-31
7.93,7.93,May-24 - Apr-25,2024-05-01,2025-04-30
11.07,11.07,Jun-24 - May-25,2024-06-01,2025-05-31
7.43,7.43,Jul-24 - Jun-25,2024-07-01,2025-06-30
-0.22,-0.22,Aug-24 - Jul-25,2024-08-01,2025-07-31
-3.14,-3.14,Sep-24 - Aug-25,2024-09-01,2025-08-31
-3.65,-3.65,Oct-24 - Sep-25,2024-10-01,2025-09-30
6.34,6.34,Nov-24 - Oct-25,2024-11-01,2025-10-31
5.9,5.9,Dec-24 - Nov-25,2024-12-01,2025-11-30
5.48,5.48,Jan-25 - Dec-25,2025-01-01,2025-12-31
8.01,8.01,Feb-25 - Jan-26,2025-02-01,2026-01-31
17.39,17.39,Mar-25 - Feb-26,2025-03-01,2026-02-28
-3.11,-3.11,Apr-25 - Mar-26,2025-04-01,2026-03-31
2.12,2.12,May-25 - Apr-26,2025-05-01,2026-04-30
-0.18,-0.18,Jun-25 - May-26,2025-06-01,2026-05-31
-0.32,-0.32,Jul-25 - Jun-26,2025-07-01,2026-06-30
5.93,5.93,Aug-25 - Jul-26,2025-08-01,2026-07-31
8.72,8.72,Sep-25 - Aug-26,2025-09-01,2026-08-31
