abs_val,cagr_val,date_range,start_date,end_date
9.59,9.59,Feb-10 - Jan-11,2010-02-01,2011-01-31
3.76,3.76,Mar-10 - Feb-11,2010-03-01,2011-02-28
6.06,6.06,Apr-10 - Mar-11,2010-04-01,2011-03-31
4.72,4.72,May-10 - Apr-11,2010-05-01,2011-04-30
4.26,4.26,Jun-10 - May-11,2010-06-01,2011-05-31
1.95,1.95,Jul-10 - Jun-11,2010-07-01,2011-06-30
-0.28,-0.28,Aug-10 - Jul-11,2010-08-01,2011-07-31
-9.26,-9.26,Sep-10 - Aug-11,2010-09-01,2011-08-31
-18.57,-18.57,Oct-10 - Sep-11,2010-10-01,2011-09-30
-13.14,-13.14,Nov-10 - Oct-11,2010-11-01,2011-10-31
-16.49,-16.49,Dec-10 - Nov-11,2010-12-01,2011-11-30
-22.55,-22.55,Jan-11 - Dec-11,2011-01-01,2011-12-31
-4.89,-4.89,Feb-11 - Jan-12,2011-02-01,2012-01-31
1.57,1.57,Mar-11 - Feb-12,2011-03-01,2012-02-29
-6.16,-6.16,Apr-11 - Mar-12,2011-04-01,2012-03-31
-6.13,-6.13,May-11 - Apr-12,2011-05-01,2012-04-30
-8.54,-8.54,Jun-11 - May-12,2011-06-01,2012-05-31
-4.37,-4.37,Jul-11 - Jun-12,2011-07-01,2012-06-30
-3.31,-3.31,Aug-11 - Jul-12,2011-08-01,2012-07-31
6.11,6.11,Sep-11 - Aug-12,2011-09-01,2012-08-31
16.8,16.8,Oct-11 - Sep-12,2011-10-01,2012-09-30
10.09,10.09,Nov-11 - Oct-12,2011-11-01,2012-10-31
25.21,25.21,Dec-11 - Nov-12,2011-12-01,2012-11-30
31.73,31.73,Jan-12 - Dec-12,2012-01-01,2012-12-31
21.86,21.86,Feb-12 - Jan-13,2012-02-01,2013-01-31
15.24,15.24,Mar-12 - Feb-13,2012-02-29,2013-02-28
17.1,17.1,Apr-12 - Mar-13,2012-04-01,2013-03-31
22.29,22.29,May-12 - Apr-13,2012-05-01,2013-04-30
30.86,30.86,Jun-12 - May-13,2012-06-01,2013-05-31
19.9,19.9,Jul-12 - Jun-13,2012-07-01,2013-06-30
17.62,17.62,Aug-12 - Jul-13,2012-08-01,2013-07-31
11.6,11.6,Sep-12 - Aug-13,2012-09-01,2013-08-31
8.54,8.54,Oct-12 - Sep-13,2012-10-01,2013-09-30
18.94,18.94,Nov-12 - Oct-13,2012-11-01,2013-10-31
11.83,11.83,Dec-12 - Nov-13,2012-12-01,2013-11-30
13.49,13.49,Jan-13 - Dec-13,2013-01-01,2013-12-31
6.82,6.82,Feb-13 - Jan-14,2013-02-01,2014-01-31
12.3,12.3,Mar-13 - Feb-14,2013-03-01,2014-02-28
19.8,19.8,Apr-13 - Mar-14,2013-04-01,2014-03-31
14.3,14.3,May-13 - Apr-14,2013-05-01,2014-04-30
24.52,24.52,Jun-13 - May-14,2013-06-01,2014-05-31
36.22,36.22,Jul-13 - Jun-14,2013-07-01,2014-06-30
36.76,36.76,Aug-13 - Jul-14,2013-08-01,2014-07-31
47.84,47.84,Sep-13 - Aug-14,2013-09-01,2014-08-31
42.97,42.97,Oct-13 - Sep-14,2013-10-01,2014-09-30
37.93,37.93,Nov-13 - Oct-14,2013-11-01,2014-10-31
47.79,47.79,Dec-13 - Nov-14,2013-12-01,2014-11-30
40.85,40.85,Jan-14 - Dec-14,2014-01-01,2014-12-31
52.43,52.43,Feb-14 - Jan-15,2014-02-01,2015-01-31
48.81,48.81,Mar-14 - Feb-15,2014-03-01,2015-02-28
34.3,34.3,Apr-14 - Mar-15,2014-04-01,2015-03-31
28.73,28.73,May-14 - Apr-15,2014-05-01,2015-04-30
20.5,20.5,Jun-14 - May-15,2014-06-01,2015-05-31
12.83,12.83,Jul-14 - Jun-15,2014-07-01,2015-06-30
18.06,18.06,Aug-14 - Jul-15,2014-08-01,2015-07-31
7.09,7.09,Sep-14 - Aug-15,2014-09-01,2015-08-31
5.45,5.45,Oct-14 - Sep-15,2014-10-01,2015-09-30
2.2,2.2,Nov-14 - Oct-15,2014-11-01,2015-10-31
-3.81,-3.81,Dec-14 - Nov-15,2014-12-01,2015-11-30
-1.24,-1.24,Jan-15 - Dec-15,2015-01-01,2015-12-31
-9.77,-9.77,Feb-15 - Jan-16,2015-02-01,2016-01-31
-16.22,-16.22,Mar-15 - Feb-16,2015-03-01,2016-02-29
-6.46,-6.46,Apr-15 - Mar-16,2015-04-01,2016-03-31
0.37,0.37,May-15 - Apr-16,2015-05-01,2016-04-30
0.26,0.26,Jun-15 - May-16,2015-06-01,2016-05-31
1.09,1.09,Jul-15 - Jun-16,2015-07-01,2016-06-30
1.6,1.6,Aug-15 - Jul-16,2015-08-01,2016-07-31
10.78,10.78,Sep-15 - Aug-16,2015-09-01,2016-08-31
8.31,8.31,Oct-15 - Sep-16,2015-10-01,2016-09-30
6.73,6.73,Nov-15 - Oct-16,2015-11-01,2016-10-31
-0.53,-0.53,Dec-15 - Nov-16,2015-12-01,2016-11-30
-3.62,-3.62,Jan-16 - Dec-16,2016-01-01,2016-12-31
6.63,6.63,Feb-16 - Jan-17,2016-02-01,2017-01-31
19.73,19.73,Mar-16 - Feb-17,2016-02-29,2017-02-28
14.64,14.64,Apr-16 - Mar-17,2016-04-01,2017-03-31
15.59,15.59,May-16 - Apr-17,2016-05-01,2017-04-30
14.8,14.8,Jun-16 - May-17,2016-06-01,2017-05-31
13.8,13.8,Jul-16 - Jun-17,2016-07-01,2017-06-30
16.39,16.39,Aug-16 - Jul-17,2016-08-01,2017-07-31
14.51,14.51,Sep-16 - Aug-17,2016-09-01,2017-08-31
16.67,16.67,Oct-16 - Sep-17,2016-10-01,2017-09-30
20.58,20.58,Nov-16 - Oct-17,2016-11-01,2017-10-31
29.92,29.92,Dec-16 - Nov-17,2016-12-01,2017-11-30
38.03,38.03,Jan-17 - Dec-17,2017-01-01,2017-12-31
32.85,32.85,Feb-17 - Jan-18,2017-02-01,2018-01-31
24.66,24.66,Mar-17 - Feb-18,2017-03-01,2018-02-28
18.13,18.13,Apr-17 - Mar-18,2017-04-01,2018-03-31
21.12,21.12,May-17 - Apr-18,2017-05-01,2018-04-30
20.75,20.75,Jun-17 - May-18,2017-06-01,2018-05-31
21.88,21.88,Jul-17 - Jun-18,2017-07-01,2018-06-30
21.63,21.63,Aug-17 - Jul-18,2017-08-01,2018-07-31
21.17,21.17,Sep-17 - Aug-18,2017-09-01,2018-08-31
